position.x,position.y,position.z,rotation.x,rotation.y,rotation.z,rotation.w,Spine Front-Back,Spine Left-Right,Spine Twist Left-Right,Chest Front-Back,Chest Left-Right,Chest Twist Left-Right,UpperChest Front-Back,UpperChest Left-Right,UpperChest Twist Left-Right,Neck Nod Down-Up,Neck Tilt Left-Right,Neck Turn Left-Right,Head Nod Down-Up,Head Tilt Left-Right,Head Turn Left-Right,Left Eye Down-Up,Left Eye In-Out,Right Eye Down-Up,Right Eye In-Out,Jaw Close,Jaw Left-Right,Left Upper Leg Front-Back,Left Upper Leg In-Out,Left Upper Leg Twist In-Out,Left Lower Leg Stretch,Left Lower Leg Twist In-Out,Left Foot Up-Down,Left Foot Twist In-Out,Left Toes Up-Down,Right Upper Leg Front-Back,Right Upper Leg In-Out,Right Upper Leg Twist In-Out,Right Lower Leg Stretch,Right Lower Leg Twist In-Out,Right Foot Up-Down,Right Foot Twist In-Out,Right Toes Up-Down,Left Shoulder Down-Up,Left Shoulder Front-Back,Left Arm Down-Up,Left Arm Front-Back,Left Arm Twist In-Out,Left Forearm Stretch,Left Forearm Twist In-Out,Left Hand Down-Up,Left Hand In-Out,Right Shoulder Down-Up,Right Shoulder Front-Back,Right Arm Down-Up,Right Arm Front-Back,Right Arm Twist In-Out,Right Forearm Stretch,Right Forearm Twist In-Out,Right Hand Down-Up,Right Hand In-Out,Left Thumb 1 Stretched,Left Thumb Spread,Left Thumb 2 Stretched,Left Thumb 3 Stretched,Left Index 1 Stretched,Left Index Spread,Left Index 2 Stretched,Left Index 3 Stretched,Left Middle 1 Stretched,Left Middle Spread,Left Middle 2 Stretched,Left Middle 3 Stretched,Left Ring 1 Stretched,Left Ring Spread,Left Ring 2 Stretched,Left Ring 3 Stretched,Left Little 1 Stretched,Left Little Spread,Left Little 2 Stretched,Left Little 3 Stretched,Right Thumb 1 Stretched,Right Thumb Spread,Right Thumb 2 Stretched,Right Thumb 3 Stretched,Right Index 1 Stretched,Right Index Spread,Right Index 2 Stretched,Right Index 3 Stretched,Right Middle 1 Stretched,Right Middle Spread,Right Middle 2 Stretched,Right Middle 3 Stretched,Right Ring 1 Stretched,Right Ring Spread,Right Ring 2 Stretched,Right Ring 3 Stretched,Right Little 1 Stretched,Right Little Spread,Right Little 2 Stretched,Right Little 3 Stretched
0.003172509,0.9731568,0.01173353,-0.01668572,0.008289962,-0.0002921223,-0.9998264,-0.05685318,-0.006651341,0.08445016,-0.1176471,-0.007132531,0.009198105,0,0,0,0.0435456,0.01494553,0.01298511,0.03930413,0.01398213,0.006991531,0,0,0,0,0,0,0.7996271,-0.007051306,0.07669396,0.8010232,-0.1048325,0.07467096,0.1012569,0,0.2511456,-0.01344648,0.1791439,0.8868647,-0.1757811,0.1635412,0.03679339,0,-0.1632027,0.4759648,-0.4542403,0.01247678,0.103596,0.8128564,0.08495677,-0.1677638,0.01685079,3.528931E-06,-1.43434E-05,-0.6441323,0.2893226,0.1363747,0.8815123,0.009980365,-0.07109804,0.06112129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003165545,0.9728975,0.01035276,-0.01664106,0.008293449,-0.0002839565,-0.9998271,-0.05439252,-0.006762386,0.08442654,-0.1215041,-0.007107319,0.009206682,0,0,0,0.04354351,0.01494553,0.01298484,0.03930599,0.01398267,0.006990991,0,0,0,0,0,0,0.7696378,-0.01039546,0.02619787,0.7307552,-0.06702788,0.1249135,0.1036271,0,0.2963517,-0.01781344,0.2065859,0.9399382,-0.1937716,0.1626359,0.02441751,0,-0.1632006,0.4759668,-0.4571562,0.01615426,0.1025282,0.8146778,0.0779607,-0.1658615,0.0082925,2.959749E-06,-1.525409E-05,-0.645027,0.2866321,0.1372792,0.8798729,0.0165593,-0.07228629,0.08169366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003197863,0.9731826,0.009376558,-0.01656775,0.008299023,-0.0002706945,-0.9998283,-0.050344,-0.006942629,0.08439087,-0.1278518,-0.007064941,0.009219024,0,0,0,0.04354002,0.01494661,0.01298618,0.03931048,0.01398152,0.006990986,0,0,0,0,0,0,0.7375012,-0.01488761,-0.002817636,0.6546753,-0.0422748,0.202435,0.1044876,0,0.3173811,-0.0212847,0.2180189,0.9586254,-0.2009499,0.1426357,0.01795064,0,-0.1631999,0.4759639,-0.461184,0.02194754,0.101106,0.8159717,0.07081747,-0.1639045,-0.000582933,-1.138363E-07,-1.274968E-05,-0.6454304,0.2823321,0.1385633,0.8768503,0.02324223,-0.07331216,0.1017981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003295294,0.9735596,0.008452888,-0.01649305,0.008304342,-0.000257194,-0.9998295,-0.04620374,-0.007129313,0.08435358,-0.1343438,-0.007022024,0.009234848,0,0,0,0.04354402,0.01494688,0.01298592,0.03930622,0.01398188,0.006990439,0,0,0,0,0,0,0.7173597,-0.01838772,-0.01836675,0.6013916,-0.02741839,0.2759983,0.1045932,0,0.3278891,-0.02163685,0.2213974,0.9599149,-0.2029293,0.1204811,0.0197062,0,-0.1632016,0.4759646,-0.4650281,0.02773047,0.09975747,0.8166527,0.06537778,-0.1623923,-0.007509673,-1.138354E-07,-1.457107E-05,-0.6454751,0.277982,0.1399056,0.8734686,0.02824665,-0.07404895,0.1171636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0004015051,0.9743166,0.009243217,-0.0136797,0.01214343,0.0002445877,-0.9998326,-0.02964861,-0.006843388,0.08071892,-0.140603,-0.004233062,0.009099391,0,0,0,0.03544968,0.00865388,0.017672,0.03155463,0.007740818,0.01206783,0,0,0,0,0,0,0.6952039,-0.01483622,-0.02434033,0.5671101,-0.0116798,0.3444768,0.08311361,0,0.3584736,-0.007246567,0.2179776,0.9505569,-0.1971458,0.07522497,0.0005650357,0,-0.1632455,0.4408844,-0.4786309,0.06358715,0.09477873,0.8118432,0.06114554,-0.1348018,-0.02604909,2.845913E-07,-1.593711E-05,-0.6396679,0.2799431,0.1470199,0.8624372,0.03137446,-0.0679475,0.1344739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002406791,0.9748386,0.01022483,-0.01105669,0.01575185,0.0007126629,-0.9998145,-0.01525748,-0.006520987,0.07731252,-0.1446634,-0.0016222,0.008967699,0,0,0,0.02783778,0.002735854,0.0220786,0.02431702,0.001869952,0.01684083,0,0,0,0,0,0,0.6800954,-0.009567702,-0.02468378,0.5567449,-0.002337331,0.3764245,0.06380903,0,0.3901338,0.005290301,0.2108992,0.9486489,-0.1887359,0.04780392,-0.02025752,0,-0.1632913,0.4078957,-0.4903004,0.09562583,0.09044188,0.8069187,0.05917212,-0.1093881,-0.04107781,1.252202E-06,-1.43434E-05,-0.6341395,0.2830403,0.1533307,0.8529228,0.03249419,-0.06191292,0.1449647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005724086,0.9753773,0.01177068,-0.007982477,0.01999567,0.001261622,-0.9997674,0.001175075,-0.006118656,0.07331281,-0.148692,0.001442759,0.008810515,0,0,0,0.01890289,-0.004226087,0.02725957,0.01584994,-0.005039045,0.02245286,0,0,0,0,0,0,0.6659708,-0.002378583,-0.02271713,0.5593808,0.004289629,0.3866616,0.03975486,0,0.4193462,0.02075737,0.1998429,0.9375921,-0.1783219,0.0146397,-0.04296404,0,-0.1633456,0.3690999,-0.5035974,0.1325902,0.0854261,0.8009093,0.05788541,-0.07974133,-0.05761362,3.24434E-06,-1.548176E-05,-0.6276346,0.2872099,0.1606326,0.841991,0.03288085,-0.05465595,0.1544031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00907019,0.9758344,0.01382426,-0.004898876,0.02427579,0.001812816,-0.9996916,0.01696174,-0.00567448,0.06928708,-0.1515507,0.004525691,0.008648783,0,0,0,0.009916657,-0.01125026,0.03248478,0.007353594,-0.01201194,0.0281119,0,0,0,0,0,0,0.6560056,0.00601469,-0.01857951,0.5772298,0.009626408,0.3662485,0.0169674,0,0.4378536,0.03775105,0.1783372,0.9147422,-0.159664,-0.02192326,-0.06320393,0,-0.1634002,0.3299619,-0.5163429,0.1687548,0.08053226,0.7947083,0.05772977,-0.05010979,-0.07300457,3.016666E-06,-1.457107E-05,-0.6211216,0.2922504,0.167804,0.8314753,0.03223446,-0.04717732,0.1608003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.01249781,0.9760869,0.0163612,-0.001780748,0.02863814,0.002370536,-0.9995854,0.03188609,-0.005169153,0.06519376,-0.1526773,0.007656903,0.008478733,0,0,0,0.0007850116,-0.01841605,0.03780948,-0.00125514,-0.01912091,0.0338819,0,0,0,0,0,0,0.6444162,0.01379143,-0.01646403,0.606081,0.01441073,0.3102619,-0.009785879,0,0.4573826,0.05374573,0.1607191,0.8962613,-0.1443373,-0.05261564,-0.08750305,0,-0.1634512,0.2900563,-0.5282484,0.2039949,0.07509461,0.7883829,0.05945452,-0.02006244,-0.08731761,2.276729E-06,-1.411572E-05,-0.6146232,0.2986096,0.1748368,0.8216155,0.03047824,-0.03939973,0.1641651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.01592969,0.9761809,0.01916472,0.001293719,0.03298001,0.002921402,-0.9994509,0.0453814,-0.004602671,0.06113024,-0.1517154,0.01076075,0.008303043,0,0,0,-0.008273583,-0.02555501,0.04310874,-0.009772571,-0.02620245,0.03962451,0,0,0,0,0,0,0.6335087,0.02127011,-0.01497502,0.6421623,0.01876993,0.2338945,-0.03789356,0,0.4791076,0.06865901,0.1494303,0.885496,-0.1333586,-0.07494131,-0.1152764,0,-0.1635032,0.2503238,-0.5390688,0.2371511,0.07080756,0.7821499,0.06162868,0.009391999,-0.1000937,-1.138362E-07,-1.593711E-05,-0.6082941,0.3063659,0.1814822,0.8128431,0.02762992,-0.03152901,0.1643872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.01927177,0.9761695,0.02202336,0.004256039,0.03720866,0.003453552,-0.9992925,0.05705567,-0.003982543,0.05718227,-0.1485274,0.01376885,0.008125753,0,0,0,-0.01706577,-0.03251535,0.04826928,-0.01801717,-0.03310639,0.04521965,0,0,0,0,0,0,0.6247331,0.02805275,-0.01490069,0.6806968,0.02332289,0.1523857,-0.0670827,0,0.5042863,0.08253808,0.1439754,0.8851674,-0.1262013,-0.08698263,-0.1456215,0,-0.1635514,0.2116058,-0.5483101,0.2673737,0.0670469,0.7762079,0.06490833,0.03777383,-0.1111243,-1.138362E-07,-1.593711E-05,-0.6022651,0.3154669,0.1875534,0.8054544,0.02379182,-0.02376776,0.1616302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.02264943,0.9760914,0.02490792,0.007214546,0.04148185,0.00398618,-0.9991053,0.0672583,-0.003280343,0.05320351,-0.1428614,0.01679439,0.00793907,0,0,0,-0.02591383,-0.03955722,0.05348377,-0.02630136,-0.04008958,0.05087522,0,0,0,0,0,0,0.6227933,0.0350913,-0.01376397,0.7246343,0.02702522,0.0735391,-0.09620701,0,0.5305895,0.09668241,0.1419768,0.891707,-0.1214096,-0.09220826,-0.1780934,0,-0.1636061,0.172456,-0.5560418,0.2956586,0.06306943,0.7703786,0.07003256,0.06626806,-0.120855,1.764465E-06,-1.548176E-05,-0.596277,0.3263508,0.1932098,0.7992612,0.01885775,-0.01582967,0.1558807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.02536971,0.9759928,0.02720965,0.00957924,0.04493503,0.004412829,-0.9989342,0.07432481,-0.002657532,0.04999556,-0.1364831,0.01922929,0.007781629,0,0,0,-0.03303091,-0.04525637,0.0576978,-0.03296417,-0.04573883,0.05544797,0,0,0,0,0,0,0.6270998,0.04072278,-0.01270929,0.7631012,0.03089087,0.01523405,-0.1195626,0,0.5513791,0.1083121,0.1416949,0.9007505,-0.1185253,-0.0922871,-0.2053733,0,-0.1636485,0.1408,-0.5612835,0.3168199,0.06086376,0.7657967,0.0744473,0.0889234,-0.1276349,2.162893E-06,-1.570943E-05,-0.5914834,0.3364005,0.1974094,0.795196,0.01409916,-0.009358204,0.1490608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.02893362,0.9758487,0.03018511,0.01264146,0.0494585,0.004966944,-0.9986838,0.08202679,-0.001767575,0.04580327,-0.125758,0.02240477,0.007566781,0,0,0,-0.04230593,-0.05273169,0.06321726,-0.04164976,-0.05314539,0.06144004,0,0,0,0,0,0,0.6404392,0.04832038,-0.01007094,0.8148064,0.03532943,-0.04920388,-0.1492472,0,0.5765387,0.1237969,0.1406082,0.915886,-0.114302,-0.08836732,-0.2424842,0,-0.1637061,0.09930647,-0.566609,0.3422794,0.05853745,0.7599841,0.08132841,0.1182701,-0.1351628,2.959749E-06,-1.525409E-05,-0.5852371,0.3512376,0.2024024,0.7911139,0.006874579,-0.0008329996,0.1373477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03241466,0.9756752,0.03304207,0.01560482,0.05389641,0.005505085,-0.9984095,0.08783513,-0.0008116371,0.04169789,-0.112582,0.02550351,0.007345763,0,0,0,-0.05135195,-0.06007449,0.06862968,-0.05011584,-0.06042049,0.067321,0,0,0,0,0,0,0.6628705,0.05569003,-0.007669921,0.8668694,0.04059239,-0.1008496,-0.1779685,0,0.5970817,0.1394686,0.1381408,0.9321494,-0.1095522,-0.08102313,-0.2797451,0,-0.1637621,0.05857664,-0.5700173,0.3646817,0.05695385,0.7544641,0.08938405,0.1466299,-0.1409492,3.016666E-06,-1.457107E-05,-0.5790653,0.3676815,0.2066876,0.7884967,-0.001394141,0.007562617,0.1224778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0351717,0.9755024,0.03526213,0.01793283,0.05742569,0.005929498,-0.9981711,0.09126939,4.560365E-06,0.0384382,-0.1003104,0.02795694,0.007163378,0,0,0,-0.05850277,-0.06592172,0.07293303,-0.05681268,-0.06621188,0.07199999,0,0,0,0,0,0,0.68753,0.06149294,-0.006074609,0.9093443,0.04549687,-0.1356941,-0.200596,0,0.6095549,0.1523521,0.1349788,0.9447051,-0.105285,-0.07337105,-0.3096429,0,-0.1638052,0.02616682,-0.5712821,0.3807329,0.05548735,0.7501823,0.09739949,0.1690171,-0.1444713,2.618239E-06,-1.457107E-05,-0.5740843,0.3820496,0.2096562,0.7873451,-0.008818733,0.01424843,0.1081834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739359,0.9753206,0.03703916,0.01978171,0.06027681,0.00627023,-0.997966,0.09346179,0.0006963019,0.03580749,-0.08967803,0.02993292,0.007010761,0,0,0,-0.0641579,-0.07065742,0.07639977,-0.06210823,-0.07089846,0.07577652,0,0,0,0,0,0,0.7113071,0.06618346,-0.00568084,0.9445547,0.05025581,-0.1629407,-0.2187871,0,0.6166793,0.1630209,0.1316973,0.9534945,-0.1014793,-0.06672437,-0.3338291,0,-0.1638388,-1.742343E-05,-0.5717165,0.3926051,0.05522817,0.7468067,0.103856,0.1867687,-0.1468212,5.122643E-07,-1.411572E-05,-0.5699865,0.3943557,0.2118642,0.7866031,-0.01536015,0.01963145,0.09514148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739477,0.975296,0.03709402,0.01972845,0.0602798,0.00627017,-0.9979669,0.09361172,0.0007051544,0.03580667,-0.09042796,0.02993667,0.007002711,0,0,0,-0.06384404,-0.07068962,0.07637508,-0.06178364,-0.07091685,0.07576767,0,0,0,0,0,0,0.7106976,0.0661828,-0.006066857,0.943799,0.05047791,-0.1635181,-0.2188908,0,0.6161118,0.1631073,0.1315111,0.9527992,-0.1014334,-0.06725708,-0.3337001,0,-0.1638396,-1.878978E-05,-0.57167,0.3921583,0.05528514,0.7469907,0.1038936,0.1867764,-0.1474436,-1.138354E-07,-1.457107E-05,-0.5699552,0.3943846,0.2120519,0.7856182,-0.01551892,0.01960521,0.09502531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739671,0.9752705,0.03715441,0.01967102,0.06028294,0.00627008,-0.9979678,0.09377269,0.0007148088,0.03580562,-0.09123269,0.0299415,0.006993862,0,0,0,-0.06351258,-0.07072502,0.07634959,-0.06144829,-0.07093239,0.07575923,0,0,0,0,0,0,0.709966,0.06618717,-0.006403023,0.9429005,0.05065885,-0.1642089,-0.2190065,0,0.6155224,0.163196,0.1313065,0.9520771,-0.1013779,-0.06781013,-0.3335663,0,-0.1638405,-2.016102E-05,-0.5716212,0.3916793,0.05534042,0.7471889,0.1039415,0.1867865,-0.1480868,3.927358E-06,-1.411572E-05,-0.5699226,0.394416,0.2122126,0.7846042,-0.01564967,0.01957636,0.09489831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739669,0.9752516,0.03719587,0.01962408,0.06028578,0.006270081,-0.9979686,0.09390545,0.0007220503,0.03580562,-0.09189621,0.02994525,0.006986885,0,0,0,-0.06323689,-0.07075559,0.07632628,-0.0611865,-0.0709445,0.07575263,0,0,0,0,0,0,0.7096397,0.06617454,-0.006885126,0.9424837,0.05096405,-0.164521,-0.2190851,0,0.6150489,0.1632672,0.1311457,0.9514955,-0.1013362,-0.06825536,-0.3334594,0,-0.1638407,-1.901995E-05,-0.5715779,0.3912848,0.05538712,0.7473511,0.1039805,0.1867934,-0.1485942,3.528931E-06,-1.43434E-05,-0.5698948,0.3944409,0.2123123,0.7837981,-0.0157268,0.01955779,0.0947952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739686,0.9752271,0.03725069,0.01956338,0.06028898,0.00627002,-0.9979696,0.09407743,0.0007314387,0.03580454,-0.09275609,0.02994821,0.006978841,0,0,0,-0.06287956,-0.07079422,0.07629729,-0.06086092,-0.07095993,0.07574432,0,0,0,0,0,0,0.7091884,0.06616012,-0.007465542,0.9419118,0.05132835,-0.1649518,-0.2191872,0,0.6144188,0.1633622,0.1309218,0.9507224,-0.1012739,-0.06884684,-0.3333191,0,-0.1638396,-1.878978E-05,-0.5715252,0.3907762,0.05545067,0.7475607,0.1040295,0.1868033,-0.1492346,3.24434E-06,-1.548176E-05,-0.5698561,0.3944736,0.2124113,0.7827882,-0.01579735,0.01953139,0.09466214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03739925,0.9751975,0.03732003,0.01950037,0.06029192,0.006269842,-0.9979706,0.09425525,0.000742704,0.03580454,-0.09364448,0.02995142,0.006968909,0,0,0,-0.06250893,-0.07083017,0.07626754,-0.06053863,-0.07098114,0.07573594,0,0,0,0,0,0,0.7083324,0.06616863,-0.00773233,0.940864,0.05145463,-0.1657592,-0.2193132,0,0.6137043,0.163468,0.1306477,0.9498459,-0.1011898,-0.06951761,-0.3331605,0,-0.1638363,-1.867348E-05,-0.5714744,0.3902519,0.05552088,0.7477732,0.104076,0.1868125,-0.1498733,2.845913E-07,-1.593711E-05,-0.5698215,0.3945084,0.2124902,0.7817743,-0.01584498,0.0195027,0.09452464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740055,0.9751724,0.0373757,0.01944432,0.0602949,0.006269693,-0.9979715,0.09441374,0.0007523604,0.03580347,-0.09443571,0.02995411,0.0069606,0,0,0,-0.06217631,-0.0708634,0.07624125,-0.06026452,-0.07099643,0.07572867,0,0,0,0,0,0,0.7077237,0.06616709,-0.008082595,0.9401105,0.05165286,-0.1663364,-0.2194167,0,0.6131239,0.1635536,0.1304291,0.9491339,-0.1011239,-0.07006223,-0.3330308,0,-0.1638363,-1.867348E-05,-0.5714274,0.3897861,0.05558067,0.7479633,0.1041207,0.1868214,-0.1504287,-1.138362E-07,-1.593711E-05,-0.5697896,0.3945394,0.2125357,0.780897,-0.01586538,0.01947762,0.09440164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740104,0.9751444,0.03743557,0.01937601,0.06029873,0.006269693,-0.9979727,0.09460635,0.0007633559,0.03580186,-0.09539869,0.02995787,0.006950678,0,0,0,-0.06176965,-0.07090528,0.07620987,-0.05994502,-0.07101283,0.07571893,0,0,0,0,0,0,0.7071872,0.06615339,-0.008665634,0.9394363,0.05201347,-0.1668457,-0.219533,0,0.6124877,0.1636482,0.1301888,0.9483524,-0.101051,-0.07066166,-0.3328916,0,-0.1638349,-1.718838E-05,-0.5713687,0.3892193,0.05564716,0.7481976,0.1041819,0.1868327,-0.1510898,-1.593711E-06,-1.593711E-05,-0.5697492,0.3945768,0.2125634,0.7798582,-0.01586308,0.01944891,0.09425231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740152,0.9751189,0.03748988,0.01931471,0.06030169,0.006269544,-0.9979737,0.09478017,0.0007735488,0.03580239,-0.09626716,0.02996296,0.006941558,0,0,0,-0.06140648,-0.07094281,0.07618117,-0.05966214,-0.07102909,0.07571183,0,0,0,0,0,0,0.7067022,0.06613908,-0.009204848,0.9388245,0.05234837,-0.1673087,-0.2196391,0,0.6118991,0.1637343,0.1299561,0.9476297,-0.1009771,-0.07121471,-0.332761,0,-0.1638377,-1.867103E-05,-0.5713183,0.3887097,0.05570801,0.748407,0.1042368,0.1868419,-0.1516718,-1.138362E-07,-1.593711E-05,-0.5697099,0.3946101,0.212566,0.7789471,-0.01583884,0.01942321,0.09411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740243,0.9750876,0.03755849,0.01923868,0.06030553,0.006269365,-0.9979749,0.09499498,0.000785083,0.03580293,-0.09734167,0.0299694,0.006930296,0,0,0,-0.06096328,-0.07099003,0.07614629,-0.05931633,-0.0710466,0.07570314,0,0,0,0,0,0,0.7060687,0.06612612,-0.009796758,0.9380305,0.05270936,-0.1679112,-0.2197704,0,0.6111531,0.1638433,0.1296553,0.9467129,-0.1008791,-0.0719167,-0.332596,0,-0.1638405,-2.016102E-05,-0.5712558,0.3880804,0.05578354,0.7486659,0.1043054,0.1868518,-0.152377,-1.138362E-07,-1.593711E-05,-0.5696628,0.3946517,0.2125459,0.7778462,-0.01578583,0.01939239,0.09395107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740368,0.9750615,0.03761848,0.01917556,0.0603094,0.006269543,-0.9979758,0.0951728,0.0007950068,0.03580052,-0.0982294,0.02997422,0.006920636,0,0,0,-0.0606061,-0.07103026,0.07611734,-0.05903056,-0.0710606,0.07569687,0,0,0,0,0,0,0.7054632,0.0661246,-0.01011394,0.937283,0.05288541,-0.1684855,-0.2198736,0,0.6105013,0.1639377,0.1293833,0.945913,-0.1007866,-0.07252774,-0.3324538,0,-0.1638419,-2.152493E-05,-0.5712041,0.3875607,0.05584319,0.7488797,0.104366,0.1868605,-0.1529521,3.016666E-06,-1.457107E-05,-0.5696254,0.3946867,0.2125086,0.776956,-0.01572308,0.01936757,0.09381271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740488,0.9750313,0.03768416,0.01910353,0.06031346,0.006269515,-0.997977,0.09537616,0.00080654,0.03579918,-0.09924553,0.02997878,0.006910443,0,0,0,-0.06019261,-0.07107425,0.07608327,-0.05871596,-0.07107674,0.07569019,0,0,0,0,0,0,0.7048036,0.0661153,-0.01059534,0.9364615,0.05317007,-0.1691126,-0.2199996,0,0.6098151,0.1640372,0.1290917,0.9450697,-0.100686,-0.07317276,-0.3323053,0,-0.1638419,-2.152493E-05,-0.5711501,0.386969,0.0559203,0.749123,0.1044265,0.1868705,-0.1535969,4.49654E-06,-1.411572E-05,-0.5695844,0.3947277,0.2124542,0.7759566,-0.01563952,0.01934022,0.09365498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03740612,0.9749953,0.03775847,0.01901883,0.06031758,0.006269216,-0.9979783,0.09561431,0.0008212919,0.03579838,-0.1004418,0.02998308,0.006898104,0,0,0,-0.05969845,-0.07112361,0.07604223,-0.0583602,-0.07109572,0.07568152,0,0,0,0,0,0,0.704064,0.066098,-0.01128609,0.9355357,0.05359215,-0.1698142,-0.220157,0,0.609069,0.1641459,0.1287743,0.9441527,-0.1005774,-0.07387424,-0.3321489,0,-0.1638396,-1.878978E-05,-0.5710925,0.3862753,0.05601779,0.7494068,0.1044905,0.1868833,-0.1543441,3.24434E-06,-1.548176E-05,-0.5695338,0.3947763,0.2123718,0.7748064,-0.01552233,0.01930686,0.09346746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
