frames,position.x_diff2,position.y_diff2,position.z_diff2,rotation.x_diff2,rotation.y_diff2,rotation.z_diff2,rotation.w_diff2,Spine Front-Back_diff2,Spine Left-Right_diff2,Spine Twist Left-Right_diff2,Chest Front-Back_diff2,Chest Left-Right_diff2,Chest Twist Left-Right_diff2,Neck Nod Down-Up_diff2,Neck Tilt Left-Right_diff2,Neck Turn Left-Right_diff2,Head Nod Down-Up_diff2,Head Tilt Left-Right_diff2,Head Turn Left-Right_diff2,Left Upper Leg Front-Back_diff2,Left Upper Leg In-Out_diff2,Left Upper Leg Twist In-Out_diff2,Left Lower Leg Stretch_diff2,Left Lower Leg Twist In-Out_diff2,Left Foot Up-Down_diff2,Left Foot Twist In-Out_diff2,Right Upper Leg Front-Back_diff2,Right Upper Leg In-Out_diff2,Right Upper Leg Twist In-Out_diff2,Right Lower Leg Stretch_diff2,Right Lower Leg Twist In-Out_diff2,Right Foot Up-Down_diff2,Right Foot Twist In-Out_diff2,Left Shoulder Down-Up_diff2,Left Shoulder Front-Back_diff2,Left Arm Down-Up_diff2,Left Arm Front-Back_diff2,Left Arm Twist In-Out_diff2,Left Forearm Stretch_diff2,Left Forearm Twist In-Out_diff2,Left Hand Down-Up_diff2,Left Hand In-Out_diff2,Right Shoulder Down-Up_diff2,Right Shoulder Front-Back_diff2,Right Arm Down-Up_diff2,Right Arm Front-Back_diff2,Right Arm Twist In-Out_diff2,Right Forearm Stretch_diff2,Right Forearm Twist In-Out_diff2,Right Hand Down-Up_diff2,Right Hand In-Out_diff2
499,0,0,0,0,-0.03945455,-0.04037589,0.001122243,0,0,0,0,-0.03023344,0.04208943,0,0,-0.04385702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0,0,0.02555543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,-0.02555543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0,0,0,0,0.07732564,0.07201088,-0.001951352,0,-0.02739221,0,0,0.03531462,-0.04755268,0,0.04459768,0.06611032,0,0.06345697,0.1130965,0,0,0,0,-0.09468228,0,0.05144186,0,0,0,0,0.06599557,0,-0.05762504,0,0,0,0,0,0,0,0,0,0.001393243,0,0,0,0,0,0,0,0
503,0,0,0,0,-0.07732564,-0.07201088,0.001951352,0,0.02739221,0,0,-0.03531462,0.04755268,0,-0.04459768,-0.06611032,0,-0.06345697,-0.1130965,0,0,0,0,0.09468228,0,-0.05144186,0,0,0,0,-0.06599557,0,0.05762504,0,0,0,0,0,0,0,0,0,-0.001393243,0,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0,0,0,0,0,0.0374961,-0.03737062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0,0,0,0,-0.0374961,0.03737062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0,0,0,0,0.06711952,0.06389545,-0.00187838,0,0,0,0,0.04420384,-0.04427906,0,0.04310323,0.08648805,0,0.05454441,0.09728853,0,0,0,0,-0.09465496,0,0,0,0,0,0,0.06365651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,0,-0.06711952,-0.06389545,0.00187838,0,0,0,0,-0.04420384,0.04427906,0,-0.04310323,-0.08648805,0,-0.05454441,-0.09728853,0,0,0,0,0.09465496,0,0,0,0,0,0,-0.06365651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0,0,0,0,0.04973254,0.04780924,0,0,0,0,0,0.04836751,-0.04869725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,-0.04973254,-0.04780924,0,0,0,0,0,-0.04836751,0.04869725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,-0.03747544,0.00472238,0.01414571,-0.02520742,0.05887675,0.05208104,-0.002452483,0.0459165,-0.06472248,0.06287927,0.02713614,0.05545497,-0.0539088,0.02865612,0.05108034,0.1032221,0.02281942,0.05554643,0.1015499,-0.02473195,-0.01451096,0.05856358,0.02553606,-0.1112926,0.01779413,0.07129933,-0.01819228,0.07526406,-0.04968892,0.008809174,0.07538619,-0.01100599,-0.08886527,0.007886225,0.00123508,-3.836521E-05,-0.0006109572,0.000458385,-0.004499731,-0.005479569,0.005898499,0.004791363,0.00140834,-0.002150876,-0.001192096,-0.002203363,-0.0008816079,-0.00634724,-0.00140699,-0.003836856,0.01182541
511,0.03747544,-0.00472238,-0.01414571,0.02520742,-0.05887675,-0.05208104,0.002452483,-0.0459165,0.06472248,-0.06287927,-0.02713614,-0.05545497,0.0539088,-0.02865612,-0.05108034,-0.1032221,-0.02281942,-0.05554643,-0.1015499,0.02473195,0.01451096,-0.05856358,-0.02553606,0.1112926,-0.01779413,-0.07129933,0.01819228,-0.07526406,0.04968892,-0.008809174,-0.07538619,0.01100599,0.08886527,-0.007886225,-0.00123508,3.836521E-05,0.0006109572,-0.000458385,0.004499731,0.005479569,-0.005898499,-0.004791363,-0.00140834,0.002150876,0.001192096,0.002203363,0.0008816079,0.00634724,0.00140699,0.003836856,-0.01182541
512,0,0,0,0,0.05290996,0.05118448,0,0,0,0,0,0.05294565,-0.05382995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,-0.05290996,-0.05118448,0,0,0,0,0,-0.05294565,0.05382995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0.05674711,0.05494523,0,0,-0.04877284,0.05404719,0,0.05716781,-0.05838786,0,0.05414872,0.08305702,0,0.05454793,0.09777121,0,0,0,0,-0.1115855,0,0,0,0,0,0,0.08233998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,-0.05674711,-0.05494523,0,0,0.04877284,-0.05404719,0,-0.05716781,0.05838786,0,-0.05414872,-0.08305702,0,-0.05454793,-0.09777121,0,0,0,0,0.1115855,0,0,0,0,0,0,-0.08233998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,0,0,0,0,0.05456323,0.05284386,0,0,0,0,0,0.05512756,-0.05652366,0,0,0.05467626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0,0,0,0,-0.05456323,-0.05284386,0,0,0,0,0,-0.05512756,0.05652366,0,0,-0.05467626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,-0.03992027,0,0,0,0.05804489,0.05623346,0,0,-0.05977375,0.05461025,0,0.05861538,-0.06031856,0,0.05436274,0.058065,0,0.05400779,0.09705669,0,0,0.04501661,0,-0.1120097,0,0.06534719,0,0.06431714,0,0,0.07909119,0,-0.09602314,0,0,0,0,0,0,0,0,0,0.001393448,0,0,0,0,0,0,0,0
519,0.03992027,0,0,0,-0.05804489,-0.05623346,0,0,0.05977375,-0.05461025,0,-0.05861538,0.06031856,0,-0.05436274,-0.058065,0,-0.05400779,-0.09705669,0,0,-0.04501661,0,0.1120097,0,-0.06534719,0,-0.06431714,0,0,-0.07909119,0,0.09602314,0,0,0,0,0,0,0,0,0,-0.001393448,0,0,0,0,0,0,0,0
520,0,0,0,0,0.05336399,0.05168137,0,0,0,0,0,0.05370088,-0.05540843,0,0,0.05310286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0,0,0,0,-0.05336399,-0.05168137,0,0,0,0,0,-0.05370088,0.05540843,0,0,-0.05310286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0,0,0,0,0.05806828,0.05626603,0,0,0,0.04662002,0,0.05805901,-0.06000917,0,0.05242059,0.082519,0,0.05429151,0.09784868,0,0,0,0,-0.1194776,0,0,0,0,0,0,0.07584667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,-0.05806828,-0.05626603,0,0,0,-0.04662002,0,-0.05805901,0.06000917,0,-0.05242059,-0.082519,0,-0.05429151,-0.09784868,0,0,0,0,0.1194776,0,0,0,0,0,0,-0.07584667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0.05186768,0.0503335,0,0,0,0,0,0.05135084,-0.05311479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,-0.05186768,-0.0503335,0,0,0,0,0,-0.05135084,0.05311479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,-0.04445079,0,0.03339284,-0.02496848,0.05521202,0.0536463,0.0007833058,0.03548193,0.002033106,0.02058126,0,0.05379735,-0.0555684,0,0.04733989,0.09959289,0.01997484,0.0544965,0.09852017,0,-0.05812602,0.03530167,0.0274622,-0.1100605,0.02129866,0.05493904,0,0.07383758,0,0,0.06987696,0,-0.08234284,0.005264476,0,0,0,0,0,0,0,0,0.001402247,0,0,0,0,0,0,0,0.02357974
527,0.04445079,0,-0.03339284,0.02496848,-0.05521202,-0.0536463,-0.0007833058,-0.03548193,-0.002033106,-0.02058126,0,-0.05379735,0.0555684,0,-0.04733989,-0.09959289,-0.01997484,-0.0544965,-0.09852017,0,0.05812602,-0.03530167,-0.0274622,0.1100605,-0.02129866,-0.05493904,0,-0.07383758,0,0,-0.06987696,0,0.08234284,-0.005264476,0,0,0,0,0,0,0,0,-0.001402247,0,0,0,0,0,0,0,-0.02357974
528,0,0,0,0,0.04652509,0.04547493,0,0,0,0,0,0.04452065,-0.04580581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0,0,0,0,-0.04652509,-0.04547493,0,0,0,0,0,-0.04452065,0.04580581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0,0,0,0,0.04640686,0.04557399,0.001311208,0,0,0,0,0.04318062,-0.04412408,0,0.038761,0.08235878,0,0.05393374,0.09786273,0,0,0,0,-0.06717339,0,0,0,0,0,0,0.05941767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,0,0,0,0,-0.04640686,-0.04557399,-0.001311208,0,0,0,0,-0.04318062,0.04412408,0,-0.038761,-0.08235878,0,-0.05393374,-0.09786273,0,0,0,0,0.06717339,0,0,0,0,0,0,-0.05941767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0,0,0,0,0.04445886,0.04410562,0,0,0,0,0,0.03977456,-0.04011836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,0,0,0,0,-0.04445886,-0.04410562,0,0,0,0,0,-0.03977456,0.04011836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0,0,0,0,0.05090475,0.05185773,0.001738545,0,0.08009396,0,0,0.03049299,-0.0424713,0,0.03640906,0.05941506,0,0.05358516,0.09780341,0,0,-0.04691835,0,-0.04271134,0,0,0,0,0,0,0.0545002,0,-0.04855292,0,0,0,0,0,0,0,0,0,0.001041823,0,0,0,0,0,0,0,-0.02383437
535,0,0,0,0,-0.05090475,-0.05185773,-0.001738545,0,-0.08009396,0,0,-0.03049299,0.0424713,0,-0.03640906,-0.05941506,0,-0.05358516,-0.09780341,0,0,0.04691835,0,0.04271134,0,0,0,0,0,0,-0.0545002,0,0.04855292,0,0,0,0,0,0,0,0,0,-0.001041823,0,0,0,0,0,0,0,0.02383437
536,0,0,0,0,0,0,0,0,0,0,0,0.0260417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0,0,0,0,0,-0.0260417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0,0,0,0,0.03456967,0.04309954,0,0,0,0,0,0.03097711,-0.03917685,0,0,0.03797516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007096943,0,0,0,0,0,0,0,0.04766873
539,0,0,0,0,-0.03456967,-0.04309954,0,0,0,0,0,-0.03097711,0.03917685,0,0,-0.03797516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007096943,0,0,0,0,0,0,0,-0.04766873
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,-0.003968396,-0.003876109,0.03463938,-0.02699958,0.007907336,0.02089513,0.0005017988,0.02662287,0.05558898,0.007960311,-0.01822567,0.0150405,-0.0173659,0.0277385,-0.008434696,0.014144,0.01266832,-0.02096074,-0.001302276,-0.01615247,-0.004354433,-0.04286564,-0.0137311,0.02294937,-0.003466307,-0.003134964,0,0.05629492,0.02831898,0.01348946,0.01624869,-0.01560188,-0.01999384,0.002925582,0.0006531239,-0.01345134,0.0165317,-0.004138889,-0.01086146,-0.00184815,0.001125759,-0.02021194,0.0005031322,-0.001139237,-0.01717538,-0.005529271,-0.002460594,-0.01103163,-0.03081464,-0.02068803,0.05283121
543,0.003968396,0.003876109,-0.03463938,0.02699958,-0.007907336,-0.02089513,-0.0005017988,-0.02662287,-0.05558898,-0.007960311,0.01822567,-0.0150405,0.0173659,-0.0277385,0.008434696,-0.014144,-0.01266832,0.02096074,0.001302276,0.01615247,0.004354433,0.04286564,0.0137311,-0.02294937,0.003466307,0.003134964,0,-0.05629492,-0.02831898,-0.01348946,-0.01624869,0.01560188,0.01999384,-0.002925582,-0.0006531239,0.01345134,-0.0165317,0.004138889,0.01086146,0.00184815,-0.001125759,0.02021194,-0.0005031322,0.001139237,0.01717538,0.005529271,0.002460594,0.01103163,0.03081464,0.02068803,-0.05283121
544,0,0,0,0,0,0,0,0,0,-0.05374653,0,0,0.03090557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667273,0,0,-0.03572395,0.03068808,-0.04818127,0.06897397,0.0218739,0,0.03841936,-0.04912619,0,-0.0425565,0.04090714,-0.04201682,0.0599376,0,0,0.04495388,-0.03872041,0.06761426
545,0,0,0,0,0,0,0,0,0,0.05374653,0,0,-0.03090557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667273,0,0,-0.02578853,0.02153953,0.04818127,-0.06897397,-0.0218739,0,0.02537983,0.04912619,0,-0.03031083,0.02894469,0.04201682,-0.0599376,0,0,-0.04495388,-0.02071203,-0.06761426
546,0.07469554,0,0.09357964,0,-0.07025536,-0.05730375,-0.001927949,0,0.03677256,-0.1125808,0,-0.06034664,0.05641503,0.0711427,-0.1350853,-0.04402119,0.05850761,-0.1263051,-0.0591702,0,0.1513199,0,0,0.1203583,0,-0.09892962,0,0.1363316,0.1583911,0.04133768,-0.1411018,0,-0.06296431,-0.01111725,0.009379274,-0.07162244,0.1397295,0.0494642,0,0.01165366,-0.0756955,0,-0.01312014,0.01256897,-0.06128074,0.1281483,0.06279618,0,0.07783367,-0.01006087,0.1050574
547,-0.07469554,0,-0.09357964,0,0.07025536,0.05730375,0.001927949,0,-0.03677256,0.1125808,0,0.06034664,-0.01593479,-0.0711427,0.1350853,0.04402119,-0.05850761,0.1263051,0.0591702,0,-0.1513199,0,0,-0.1203583,0,0.09892962,0,-0.1363316,-0.1583911,-0.04133768,0.1411018,0,0.06296431,0.0007303316,-0.0006733483,0.02215793,-0.1397295,-0.0494642,0,-0.001660516,0.02320563,0,0.0008996549,-0.0008874302,0.01886614,-0.1281483,-0.06279618,0,-0.02333942,0.001410158,-0.1050574
548,0.05905986,0,0.07206591,0,0,0,0,0,0,-0.1091892,0,-0.05506557,-0.00269604,0.05539643,-0.1079891,0,0,-0.09860548,0,0,0,0,0,0.09029318,0,-0.07729956,0,0.104364,0.1214449,0,-0.1373296,0,0,0.005853695,-0.005013621,-0.01844442,0.1344337,0.04956406,0,-0.006671179,-0.01974349,0,0.006957261,-0.006688023,-0.01500803,0.1249888,0.05382057,0,0.02100943,0.006162244,0.09232216
549,-0.05905986,0,-0.07206591,0,0,0,0,0,0,0.1091892,0,0.05506557,0.0005185198,-0.05539643,0.1079891,0,0,0.09860548,0,0,0,0,0,-0.09029318,0,0.07729956,0,-0.104364,-0.1214449,0,0.1373296,0,0,-0.000212847,0.0001312088,0.06790894,-0.1344337,-0.04956406,0,0.001488114,0.07223336,0,-0.0002159669,0.0001960829,0.05742263,-0.1249888,-0.05382057,0,-0.07550368,0.000314541,-0.09232216
550,0.05764009,-0.01415107,0.07031289,-0.05831891,-0.06580421,-0.06182022,-0.001911483,0.04885248,-0.01143685,-0.1050193,-0.07477471,-0.05717045,0.01961123,0.05444062,-0.1067028,-0.05963306,0.06631738,-0.09682931,-0.06637795,-0.02878963,0.1733234,0,0,0.1307876,0,-0.07593212,0,0.150819,0.103014,0.06477511,-0.123371,0,-0.07106862,-0.006773887,0.005678894,-0.08943216,0.1300857,0.04792003,-0.0334498,0.03485448,-0.09655523,-0.07753979,-0.007978377,0.007618807,-0.07573139,0.1237096,0.05519367,-0.03441862,0.1031134,-0.02974333,0.08218683
551,-0.05764009,0.01415107,-0.07031289,0.05831891,0.06580421,0.06182022,0.001911483,-0.04885248,0.01143685,0.1050193,0.07477471,0.05717045,-0.05791394,-0.05444062,0.1067028,0.05963306,-0.06631738,0.09682931,0.06637795,0.02878963,-0.1733234,0,0,-0.1307876,0,0.07593212,0,-0.150819,-0.103014,-0.06477511,0.123371,0,0.07106862,0.01965923,-0.01665739,0.08943216,-0.1300857,-0.04792003,0.0334498,-0.1034637,0.09655523,0.07753979,0.02326963,-0.02228753,0.07573139,-0.1237096,-0.05519367,0.03441862,-0.1031134,0.0913497,-0.08218683
552,0.05890382,0,0.07215331,0,-0.04660352,-0.04770968,0,0,0,-0.1037424,0,-0.04410182,0.05765015,0.05628066,-0.1101124,0,0,-0.0997608,0,0,0,0,0,0,0,-0.07808351,0,0,0.1037926,0,-0.1252677,0,0,-0.01936301,0.01630247,-0.06632385,0.1334163,0.03812175,0,0.1004298,-0.0722336,0,-0.02284264,0.02185567,-0.05580855,0.09312746,0.06065694,0,0.07749412,-0.09004106,0.07576082
553,-0.05890382,0,-0.07215331,0,0.04660352,0.04770968,0,0,0,0.1037424,0,0.01016082,-0.01423949,-0.05628066,0.1101124,0,0,0.0997608,0,0,0,0,0,0,0,0.07808351,0,0,-0.1037926,0,0.1252677,0,0,-0.002576309,0.002110847,0.01642398,-0.1334163,-0.00731698,0,-0.0267304,0.01752987,0,-0.003001815,0.002851555,0.01416192,-0.02226249,-0.06065694,0,-0.01793743,0.0227574,-0.07576082
554,0.07706457,0,0.09571393,0,-0.06233796,-0.06847742,-0.001334812,0,-0.06631176,-0.09314913,0,-0.008193868,-0.01090339,0.07542787,-0.1043216,-0.05594168,0.06283391,-0.09475954,-0.06210274,0,0.1620861,0,0,0.1598511,0,-0.103516,0,0.1895942,0.1018802,0,-0.1052901,0,-0.06575494,0.01837993,-0.0155354,0.01254684,0.1252991,0.004035488,0,-0.01679751,-0.01197636,0,0.02172826,-0.02080718,0.01051458,-0.01712927,0.05994656,0,-0.01415216,0.01690636,0.08780311
555,-0.07706457,0,-0.09571393,0,0.06233796,0.06847742,0.001334812,0,0.06631176,0.09314913,0,0.04213487,0.007882779,-0.07542787,0.1043216,0.05594168,-0.06283391,0.09475954,0.06210274,0,-0.1620861,0,0,-0.1598511,0,0.103516,0,-0.1895942,-0.1018802,0,0.1052901,0,0.06575494,-0.01461936,0.01226566,-0.008481354,-0.1252991,-0.03484026,0,0.01957669,0.0666801,0,-0.01722138,0.01646447,-0.007551537,0.01398677,-0.05994656,0,0.01215717,-0.01234977,-0.08780311
556,0,0,0,0,0,0,0,0,0,-0.07031127,0,-0.04771261,-0.002115486,0,-0.08330467,0,0,-0.07601328,0,0,0,0,0,0,0,0,0,0,0,0,-0.07117202,0,0,0.002701263,-0.002325853,0.001477432,0.09880765,0.03971471,0,-0.007545966,-0.07522235,0,0.003212174,-0.003103809,0.001956554,-0.002368399,0.0497377,0,-0.001713436,0.002974674,0
557,0,0,0,0,0,0,0,0,0,0.07031127,0,0.04771261,-0.03827457,0,0.08330467,0,0,0.07601328,0,0,0,0,0,0,0,0,0,0,0,0,0.07117202,0,0,0.0688507,-0.05789034,0.04435696,-0.09880765,-0.03971471,0,-0.06893258,0.07522235,0,0.08118067,-0.07763342,0.03672703,-0.06535407,-0.0497377,0,-0.05584827,0.05975239,0
558,0.02175882,-0.004968548,0.03126223,-0.02057926,-0.01769086,-0.02021264,-0.0002314586,0.01879665,-0.01848353,-3.807381E-05,-0.03003838,8.097909E-05,-0.0003430143,0.02567494,-0.001032662,-0.01246518,0.01688039,-0.0004634606,-0.01336114,-0.01302953,0.03313085,0,0,0.03998688,-0.01436604,-0.03127483,0,0.04280512,0.01900212,0.02304087,0.001364377,0,-0.01145429,-3.373833E-07,-5.261882E-07,0.0003014972,-0.004760481,0.000410914,-0.009706342,0.0004699815,9.10105E-05,-0.03254782,3.006655E-06,1.332259E-07,0.0002082596,0.0002765844,0.0003523545,-0.01897788,-0.0001645242,-0.0002450951,0.02198482
559,-0.02175882,0.004968548,-0.03126223,0.02057926,0.01769086,0.02021264,0.0002314586,-0.01879665,0.01848353,3.807381E-05,0.03003838,-8.097909E-05,0.0003430143,-0.02567494,0.001032662,0.01246518,-0.01688039,0.0004634606,0.01336114,0.01302953,-0.03313085,0,0,-0.03998688,0.01436604,0.03127483,0,-0.04280512,-0.01900212,-0.02304087,-0.001364377,0,0.01145429,3.373833E-07,5.261882E-07,-0.0003014972,0.004760481,-0.000410914,0.009706342,-0.0004699815,-9.10105E-05,0.03254782,-3.006655E-06,-1.332259E-07,-0.0002082596,-0.0002765844,-0.0003523545,0.01897788,0.0001645242,0.0002450951,-0.02198482
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,-0.0001104466,-0.0006353967,0.01355997,-0.005489355,0.0004123995,-3.964929E-05,-1.853414E-05,0.009954414,0.006761339,-0.000157783,-0.02462156,0.0003748384,-0.00153767,0.01546533,-0.004007469,-0.004537304,0.01292063,-0.001672492,-0.0003407621,-0.00737833,-0.006783074,-0.05237991,-0.0173779,0.03695432,-0.00906969,-0.007812949,0,0.008187807,-0.01710995,-0.01573974,0.007670129,-0.0148344,0.005707208,-1.300041E-07,1.501369E-07,0.0006006202,-0.01834968,0.002462037,0.006285661,0.0008613792,0.0001065577,-0.01704497,4.099988E-07,2.248152E-07,0.0008431805,0.001400521,-0.00508893,-0.01750532,0.006831872,-0.000739241,-0.006113213
